table_schema,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,constraint_type,constraint_name,foreign_table_name,foreign_column_name,index_name,index_definition
auth,refresh_tokens,id,2,bigint,NO,nextval('auth.refresh_tokens_id_seq'::regclass),PRIMARY KEY,refresh_tokens_pkey,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,id,2,bigint,NO,nextval('auth.refresh_tokens_id_seq'::regclass),PRIMARY KEY,refresh_tokens_pkey,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,token,3,character varying,YES,null,UNIQUE,refresh_tokens_token_unique,null,null,refresh_tokens_token_unique,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_token_unique,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)
auth,refresh_tokens,user_id,4,character varying,YES,null,null,null,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_token_unique,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,revoked,5,boolean,YES,null,null,null,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_token_unique,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,created_at,6,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_token_unique,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,updated_at,7,timestamp with time zone,YES,null,null,null,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_instance_id_user_id_idx,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)"
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_token_unique,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,parent,8,character varying,YES,null,null,null,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,session_id,9,uuid,YES,null,FOREIGN KEY,refresh_tokens_session_id_fkey,null,null,refresh_tokens_instance_id_idx,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)
auth,refresh_tokens,session_id,9,uuid,YES,null,FOREIGN KEY,refresh_tokens_session_id_fkey,null,null,refresh_tokens_parent_idx,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)
auth,refresh_tokens,session_id,9,uuid,YES,null,FOREIGN KEY,refresh_tokens_session_id_fkey,null,null,refresh_tokens_session_id_revoked_idx,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)"
auth,refresh_tokens,session_id,9,uuid,YES,null,FOREIGN KEY,refresh_tokens_session_id_fkey,null,null,refresh_tokens_updated_at_idx,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)
auth,refresh_tokens,session_id,9,uuid,YES,null,FOREIGN KEY,refresh_tokens_session_id_fkey,null,null,refresh_tokens_pkey,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)
